p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
7,106,21,21.106.a.a,8,1,-31,7,38,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,106,21,21.106.a.a,8,1,-13,7,20,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,106,21,21.106.a.a,8,1,-21,9,30,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,106,21,21.106.a.a,8,1,-23,9,32,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,106,21,21.106.a.a,8,1,-13,2,15,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,106,21,21.106.a.a,8,1,-31,2,33,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,106,21,21.106.a.a,8,1,-38,1,39,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,106,21,21.106.a.a,8,1,-7,2,9,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,106,21,21.106.a.a,8,1,-19,2,21,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,106,21,21.106.a.a,8,1,-25,2,27,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,106,21,21.106.a.a,8,1,-22,3,25,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,106,21,21.106.a.a,8,1,-17,1,18,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,106,21,21.106.a.a,8,1,-27,1,28,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,106,21,21.106.a.a,8,1,-33,3,36,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,106,21,21.106.a.a,8,1,-11,3,14,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,106,21,21.106.a.a,8,1,-40,0,40,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,106,21,21.106.a.a,8,1,-5,1,6,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,106,21,21.106.a.a,8,1,-22,3,25,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,106,21,21.106.a.a,8,1,-1,2,3,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
3,98,21,21.98.a.c,5,-1,-9,1,10,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-14,1,15,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-3,0,3,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-22,0,22,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-4,1,5,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-24,0,24,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-18,0,18,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-11,2,13,2:[1:0];5:[1:0],1,1
3,98,21,21.98.a.c,5,-1,-16,0,16,2:[1:0];5:[1:0],2,1
3,98,21,21.98.a.c,5,-1,-26,1,27,2:[1:0];5:[1:0],2,1
3,98,21,21.98.a.c,5,-1,-7,0,7,2:[1:0];5:[1:0],2,1
3,98,21,21.98.a.c,5,-1,-3,1,4,2:[1:0];5:[1:0],2,1
3,98,21,21.98.a.c,5,-1,-22,1,23,2:[1:0];5:[1:0],2,2
3,98,21,21.98.a.c,5,-1,-11,2,13,2:[1:0];5:[1:0],2,2
7,98,21,21.98.a.c,1,1,-34,-1,33,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,98,21,21.98.a.c,1,1,-10,-1,9,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,98,21,21.98.a.c,1,1,-16,-1,15,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,98,21,21.98.a.c,1,1,-28,-1,27,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,98,21,21.98.a.c,1,1,-22,-1,21,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,98,21,21.98.a.c,1,1,-4,-1,3,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,98,21,21.98.a.c,1,1,-22,0,22,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.c,1,1,-4,0,4,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.c,1,1,-17,1,18,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.c,1,1,-27,1,28,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.c,1,1,-34,0,34,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.c,1,1,-10,0,10,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.c,1,1,-2,-1,1,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,98,21,21.98.a.c,1,1,-24,0,24,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,98,21,21.98.a.c,1,1,-20,0,20,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,98,21,21.98.a.c,1,1,-30,0,30,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,98,21,21.98.a.c,1,1,-14,0,14,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,98,21,21.98.a.c,1,1,-8,-1,7,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,98,21,21.98.a.c,1,1,-36,-1,35,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,98,21,21.98.a.c,1,1,-7,0,7,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,96,21,21.96.a.d,1,1,-17,0,17,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-25,1,26,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-6,0,6,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-11,2,13,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-8,-2,6,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-15,-2,13,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-27,-1,26,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-22,-3,19,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-3,-3,0,2:[1:0];5:[1:0],1,1
3,96,21,21.96.a.d,1,1,-16,-2,14,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-7,-2,5,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-26,-1,25,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-13,-2,11,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-10,-2,8,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-3,-1,2,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-19,-2,17,2:[1:0];5:[1:0],2,1
3,96,21,21.96.a.d,1,1,-23,-2,21,2:[1:0];5:[1:0],2,1
7,96,21,21.96.a.d,1,1,-24,1,25,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,-20,0,20,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,-8,-1,7,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,-36,-1,35,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,0,0,0,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,-13,-1,12,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,-31,-1,30,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,96,21,21.96.a.d,1,1,-30,-1,29,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,96,21,21.96.a.d,1,1,-14,-1,13,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,96,21,21.96.a.d,1,1,-7,-1,6,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,96,21,21.96.a.d,1,1,-20,-1,19,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,96,21,21.96.a.d,1,1,-24,-1,23,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,96,21,21.96.a.d,1,1,0,0,0,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,96,21,21.96.a.d,1,1,-16,0,16,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-22,-1,21,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-28,0,28,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-4,-1,3,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-34,-1,33,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-10,-1,9,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-11,-1,10,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-33,-1,32,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-22,-1,21,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-17,0,17,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-27,0,27,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,96,21,21.96.a.d,1,1,-4,-1,3,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-26,2,28,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-7,1,8,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-16,1,17,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-22,1,23,2:[1:1];5:[1:2],1,2
3,100,21,21.100.a.b,5,-1,-3,1,4,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-11,3,14,2:[1:1];5:[1:2],1,2
3,100,21,21.100.a.b,5,-1,-25,-2,23,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-6,-2,4,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-17,-2,15,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-11,1,12,2:[1:1];5:[1:2],1,1
3,100,21,21.100.a.b,5,-1,-11,0,11,2:[1:2];5:[1:1],1,2
3,100,21,21.100.a.b,5,-1,-26,-3,23,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-7,-3,4,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-16,-3,13,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-22,-1,21,2:[1:2];5:[1:1],1,2
3,100,21,21.100.a.b,5,-1,-3,-1,2,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-27,-1,26,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-8,-2,6,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-15,-2,13,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-3,-3,0,2:[1:2];5:[1:1],1,1
3,100,21,21.100.a.b,5,-1,-22,-3,19,2:[1:2];5:[1:1],1,1
7,100,21,21.100.a.b,5,-1,-27,1,28,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.b,5,-1,-17,1,18,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.b,5,-1,-34,2,36,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.b,5,-1,-10,2,12,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.b,5,-1,-4,2,6,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.b,5,-1,-22,4,26,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.b,5,-1,-34,2,36,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.b,5,-1,-10,2,12,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.b,5,-1,-22,3,25,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.b,5,-1,-16,2,18,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.b,5,-1,-28,2,30,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.b,5,-1,-4,2,6,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.b,5,-1,-30,2,32,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.b,5,-1,-14,2,16,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.b,5,-1,-24,2,26,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.b,5,-1,-20,2,22,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.b,5,-1,-36,2,38,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.b,5,-1,-8,2,10,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.b,5,-1,-7,1,8,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.b,5,-1,-38,0,38,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.b,5,-1,-2,1,3,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
3,98,21,21.98.a.d,1,1,-22,-3,19,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-3,-3,0,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-15,-2,13,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-8,-2,6,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-27,-1,26,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-11,1,12,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-18,-1,17,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-24,-1,23,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-4,0,4,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-17,-1,16,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-25,0,25,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-6,-1,5,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-11,1,12,2:[1:1];5:[1:2],1,1
3,98,21,21.98.a.d,1,1,-22,3,25,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-9,2,11,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-14,2,16,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-8,-1,7,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-15,-1,14,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-27,0,27,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-3,-1,2,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-22,-1,21,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-11,0,11,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-25,-3,22,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-17,-3,14,2:[1:2];5:[1:1],1,1
3,98,21,21.98.a.d,1,1,-6,-3,3,2:[1:2];5:[1:1],1,1
7,98,21,21.98.a.d,5,-1,-14,-1,13,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,-30,-1,29,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,-36,-1,35,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,-8,-1,7,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,1,1,0,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,-24,-1,23,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,-20,-1,19,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,98,21,21.98.a.d,5,-1,-2,1,3,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.d,5,-1,-20,0,20,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.d,5,-1,-24,0,24,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.d,5,-1,-7,0,7,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.d,5,-1,-30,0,30,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.d,5,-1,-14,0,14,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,98,21,21.98.a.d,5,-1,-22,0,22,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,98,21,21.98.a.d,5,-1,-22,0,22,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,98,21,21.98.a.d,5,-1,-4,0,4,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,2
7,98,21,21.98.a.d,5,-1,-34,0,34,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,2
7,98,21,21.98.a.d,5,-1,-10,0,10,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,2
7,98,21,21.98.a.d,5,-1,-28,1,29,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,98,21,21.98.a.d,5,-1,-16,1,17,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,98,21,21.98.a.d,5,-1,-17,1,18,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,98,21,21.98.a.d,5,-1,-27,1,28,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
3,104,21,21.104.a.a,13,1,-5,3,8,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-20,3,23,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-24,3,27,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-11,5,16,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-22,4,26,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-9,3,12,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-28,4,32,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-13,3,16,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-15,0,15,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-27,0,27,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-8,0,8,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-3,0,3,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-22,0,22,2:[1:1];5:[1:2],1,1
3,104,21,21.104.a.a,13,1,-24,0,24,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-20,0,20,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-5,0,5,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-11,3,14,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-6,0,6,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-17,0,17,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-25,0,25,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-11,3,14,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-13,2,15,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-28,1,29,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-9,2,11,2:[1:2];5:[1:1],1,1
3,104,21,21.104.a.a,13,1,-22,3,25,2:[1:2];5:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-20,3,23,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,104,21,21.104.a.a,13,-1,-24,3,27,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,104,21,21.104.a.a,13,-1,-31,2,33,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,104,21,21.104.a.a,13,-1,-13,2,15,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,104,21,21.104.a.a,13,-1,-38,1,39,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,104,21,21.104.a.a,13,-1,-7,2,9,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,104,21,21.104.a.a,13,-1,-30,2,32,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,104,21,21.104.a.a,13,-1,-14,2,16,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,104,21,21.104.a.a,13,-1,-19,2,21,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,104,21,21.104.a.a,13,-1,-25,2,27,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,104,21,21.104.a.a,13,-1,-38,1,39,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,104,21,21.104.a.a,13,-1,-7,2,9,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,104,21,21.104.a.a,13,-1,-27,0,27,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,104,21,21.104.a.a,13,-1,-17,0,17,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,104,21,21.104.a.a,13,-1,-4,-1,3,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-22,2,24,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-10,1,11,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-34,1,35,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-22,2,24,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-40,-1,39,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-5,0,5,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-11,1,12,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,104,21,21.104.a.a,13,-1,-33,1,34,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,100,21,21.100.a.c,8,-1,-11,2,13,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-17,-1,16,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-6,-1,5,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-25,-1,24,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-27,0,27,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-15,-1,14,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-8,-1,7,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-22,-2,20,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-3,-2,1,2:[1:0];5:[1:0],1,1
3,100,21,21.100.a.c,8,-1,-25,-2,23,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-17,-2,15,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-6,-2,4,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-11,1,12,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-15,1,16,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-8,1,9,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-27,2,29,2:[1:0];5:[1:0],2,1
3,100,21,21.100.a.c,8,-1,-22,2,24,2:[1:0];5:[1:0],2,1
7,100,21,21.100.a.c,8,1,-27,1,28,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.c,8,1,-17,1,18,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.c,8,1,-34,2,36,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.c,8,1,-10,2,12,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.c,8,1,-4,2,6,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.c,8,1,-22,4,26,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,100,21,21.100.a.c,8,1,-34,2,36,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.c,8,1,-10,2,12,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.c,8,1,-22,3,25,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.c,8,1,-16,2,18,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.c,8,1,-28,2,30,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.c,8,1,-4,2,6,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,100,21,21.100.a.c,8,1,-30,2,32,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.c,8,1,-14,2,16,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.c,8,1,-24,2,26,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.c,8,1,-20,2,22,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,2
7,100,21,21.100.a.c,8,1,-36,2,38,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.c,8,1,-8,2,10,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.c,8,1,-7,1,8,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.c,8,1,-38,0,38,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,100,21,21.100.a.c,8,1,-2,1,3,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
